main_champion,main_champion_games,counter_champion,delta,matchup_games
Senna,,Lulu,0.85,41688
Senna,,Shaco,0.99,9709
Senna,,Skarner,-1.09,1241
Senna,,Ahri,-1.36,1204
Senna,,Nunu & Willump,-2.33,1037
Senna,,Karma,0.56,30667
Senna,,Zoe,-1.01,4377
Senna,,Tahm Kench,1.47,23115
Senna,,Shen,1.87,10764
Senna,,Vi,-1.03,1366
Senna,,Swain,0.71,29437
Senna,,Twisted Fate,0.50,1215
Senna,,Rakan,2.23,16621
Senna,,Syndra,0.25,1434
Senna,,Bard,0.67,23381
Senna,,Cho'Gath,-1.21,1908
Senna,,Yuumi,-0.95,29477
Senna,,Lissandra,0.19,1453
Senna,,Qiyana,-1.14,523
Senna,,Gragas,0.32,1283
Senna,,Veigar,0.02,5725
Senna,,Sion,2.22,2089
Senna,,Nidalee,0.35,1694
Senna,,Anivia,0.30,3170
Senna,,Urgot,-2.93,191
Senna,,Alistar,3.24,19553
Senna,,Braum,3.78,20692
Senna,,Vex,-0.26,757
Senna,,Zed,-3.20,809
Senna,,Ziggs,0.29,2218
Senna,,Malphite,0.49,7398
Senna,,Galio,3.91,7358
Senna,,Fiora,-2.90,130
Senna,,Nocturne,-1.54,141
Senna,,Heimerdinger,1.82,1521
Senna,,Briar,-1.06,700
Senna,,Ashe,-0.74,8616
Senna,,Aurelion Sol,1.64,636
Senna,,Karthus,-0.52,441
Senna,,Rek'Sai,1.43,196
Senna,,Jax,1.10,876
Senna,,Fizz,2.30,775
Senna,,Twitch,-2.28,2862
Senna,,Taliyah,1.92,653
Senna,,Malzahar,1.67,1383
Senna,,Aurora,-1.92,238
Senna,,Rumble,-0.03,268
Senna,,Ornn,1.62,661
Senna,,Lee Sin,-0.40,1981
Senna,,Akali,-3.20,238
Senna,,Illaoi,-2.99,252
Senna,,Mel,-0.22,22322
Senna,,Master Yi,2.07,553
Senna,,Tryndamere,-4.02,163
Senna,,Evelynn,4.95,276
Senna,,Kayn,-0.09,111
Senna,,Naafiri,-0.78,377
Senna,,Sett,3.13,1710
Senna,,Locke,1.00,1160
Senna,,Aatrox,-0.66,436
Senna,,Miss Fortune,-0.72,3273
Senna,,Viktor,1.83,396
Senna,,Rengar,0.24,700
Senna,,Kled,2.94,221
Senna,,Yasuo,-1.50,778
Senna,,Katarina,0.06,483
Senna,,Kayle,3.90,345
Senna,,Ezreal,-0.56,1660
Senna,,Xin Zhao,3.12,416
Senna,,Orianna,1.35,565
Senna,,Trundle,3.77,677
Senna,,Diana,1.24,322
Senna,,Jhin,0.15,871
Senna,,Zaahen,3.99,248
Senna,,Akshan,-0.74,251
Senna,,Warwick,1.98,196
Senna,,Singed,4.90,864
Senna,,Dr. Mundo,4.56,598
Senna,,Darius,1.62,474
Senna,,Jayce,4.04,367
Senna,,Nasus,1.30,554
Senna,,Caitlyn,-2.86,501
Senna,,Kai'Sa,-0.11,349
Senna,,Viego,4.07,264
Senna,,Gnar,0.90,131
Senna,,Mordekaiser,2.52,511
Senna,,K'Sante,3.10,291
Senna,,Ambessa,2.07,114
Senna,,Volibear,3.50,306
Senna,,Yorick,4.63,301
Senna,,Varus,1.37,341
Senna,,Jinx,-3.52,199
Senna,,Tristana,-1.66,196
Senna,,Ryze,2.48,105
Senna,,Yone,1.66,514
Senna,,Garen,2.91,327
Senna,,Vayne,2.21,226
Senna,,Azir,0.44,130
Senna,,Riven,5.27,164
Senna,,Talon,9.62,120
Senna,,Udyr,11.53,113
Senna,,Gangplank,5.15,139
Senna,,Lucian,5.76,114
Senna,,Smolder,8.16,168
Seraphine,,Kennen,-4.67,1034
Seraphine,,Milio,-1.39,62550
Seraphine,,Amumu,-0.52,8313
Seraphine,,Fiddlesticks,-1.92,6454
Seraphine,,Zyra,-0.67,55993
Seraphine,,Xerath,-1.25,53735
Seraphine,,Zilean,-0.52,30993
Seraphine,,Quinn,-2.89,1002
Seraphine,,Vel'Koz,-0.93,51831
Seraphine,,Teemo,-0.61,15583
Seraphine,,Rek'Sai,-3.85,362
Seraphine,,Sona,0.37,42519
Seraphine,,LeBlanc,-1.70,7538
Seraphine,,Brand,-0.61,60158
Seraphine,,Rammus,-0.68,1380
Seraphine,,Nami,-0.06,93107
Seraphine,,Taric,1.53,13790
Seraphine,,Hwei,-1.00,9326
Seraphine,,Poppy,0.63,25745
Seraphine,,Morgana,-0.25,122671
Seraphine,,Leona,0.87,104600
Seraphine,,Maokai,0.18,23976
Seraphine,,Annie,-0.79,3848
Seraphine,,Rell,0.82,33585
Seraphine,,Lux,-0.74,228030
Seraphine,,Janna,0.92,25691
Seraphine,,Soraka,0.63,53928
Seraphine,,Blitzcrank,-0.32,80383
Seraphine,,Sylas,-1.76,17385
Seraphine,,Skarner,-2.80,2524
Seraphine,,Elise,-0.14,3615
Seraphine,,Galio,0.54,17221
Seraphine,,Braum,0.81,34181
Seraphine,,Shaco,-0.34,19330
Seraphine,,Senna,0.68,79663
Seraphine,,Jarvan IV,-1.07,5077
Seraphine,,Bard,-0.99,37698
Seraphine,,Pyke,-1.26,85296
Seraphine,,Sion,-0.11,4406
Seraphine,,Shen,0.51,19064
Seraphine,,Twisted Fate,-0.95,2365
Seraphine,,Thresh,1.32,128353
Seraphine,,Veigar,-1.74,13662
Seraphine,,Vi,-2.09,2915
Seraphine,,Sejuani,-0.75,1377
Seraphine,,Nautilus,0.73,128619
Seraphine,,Alistar,1.33,30906
Seraphine,,Qiyana,-2.59,852
Seraphine,,Karma,-0.13,57956
Seraphine,,Renata Glasc,1.24,9606
Seraphine,,Lulu,0.70,76951
Seraphine,,Ahri,-1.71,2761
Seraphine,,Heimerdinger,-0.33,3634
Seraphine,,Zoe,-1.51,8751
Seraphine,,Pantheon,0.44,58836
Seraphine,,Fizz,-0.84,1653
Seraphine,,Tahm Kench,1.14,44157
Seraphine,,Ziggs,-1.24,5831
Seraphine,,Yuumi,-1.55,62010
Seraphine,,Aurelion Sol,-0.53,1453
Seraphine,,Gragas,-0.43,2531
Seraphine,,Zaahen,-2.18,553
Seraphine,,Lissandra,-0.32,2647
Seraphine,,Ivern,-0.63,2160
Seraphine,,Camille,-0.37,52977
Seraphine,,Talon,-4.54,283
Seraphine,,Swain,0.91,59999
Seraphine,,Syndra,0.38,2876
Seraphine,,Rakan,2.41,30053
Seraphine,,Master Yi,-1.65,1143
Seraphine,,Zac,1.24,3546
Seraphine,,Malphite,-0.46,17735
Seraphine,,Kog'Maw,-0.32,839
Seraphine,,Nocturne,-2.51,326
Seraphine,,Ashe,-1.94,17703
Seraphine,,Evelynn,1.46,536
Seraphine,,Nidalee,0.07,3561
Seraphine,,Neeko,0.29,33523
Seraphine,,Ekko,-0.19,1378
Seraphine,,Udyr,-4.28,238
Seraphine,,Ornn,-1.05,1459
Seraphine,,Kayle,-0.53,777
Seraphine,,Briar,-1.45,1455
Seraphine,,Wukong,1.02,1208
Seraphine,,Nunu & Willump,-0.79,2182
Seraphine,,Rengar,-3.22,1462
Seraphine,,Sett,0.36,3317
Seraphine,,Jayce,-1.07,757
Seraphine,,Viktor,-1.21,912
Seraphine,,Warwick,-2.64,419
Seraphine,,Vex,0.41,1878
Seraphine,,Anivia,1.35,6505
Seraphine,,Trundle,-0.13,1460
Seraphine,,Ryze,-5.79,243
Seraphine,,Jax,1.04,1777
Seraphine,,Locke,-1.15,2321
Seraphine,,Mel,-1.79,61609
Seraphine,,Taliyah,1.57,1251
Seraphine,,Malzahar,0.78,3006
Seraphine,,Fiora,-1.76,254
Seraphine,,Gwen,-5.67,127
Seraphine,,Singed,1.21,1872
Seraphine,,Dr. Mundo,0.52,1482
Seraphine,,Kayn,-1.84,292
Seraphine,,Volibear,-2.86,833
Seraphine,,Cho'Gath,1.40,4190
Seraphine,,Twitch,-1.90,5814
Seraphine,,Riven,-4.27,326
Seraphine,,Urgot,-0.43,439
Seraphine,,Ambessa,-3.32,260
Seraphine,,Viego,-0.14,625
Seraphine,,Graves,-3.98,203
Seraphine,,Miss Fortune,-1.69,8157
Seraphine,,Naafiri,-1.45,827
Seraphine,,Bel'Veth,-4.85,215
Seraphine,,Lee Sin,-0.48,3790
Seraphine,,Diana,-0.80,763
Seraphine,,Orianna,-0.50,1205
Seraphine,,Yorick,-0.25,753
Seraphine,,Kled,2.34,442
Seraphine,,Zed,0.17,1589
Seraphine,,Karthus,1.96,987
Seraphine,,Kha'Zix,-2.36,112
Seraphine,,Olaf,-2.46,262
Seraphine,,Darius,-0.30,1084
Seraphine,,Akali,-2.01,524
Seraphine,,Rumble,1.54,508
Seraphine,,Aatrox,0.38,782
Seraphine,,Xin Zhao,2.98,820
Seraphine,,Jhin,-0.15,2061
Seraphine,,Yasuo,-1.05,1681
Seraphine,,Varus,-2.63,729
Seraphine,,Katarina,0.26,806
Seraphine,,Ezreal,-0.36,3305
Seraphine,,Renekton,-1.91,243
Seraphine,,Kai'Sa,-1.75,774
Seraphine,,Nasus,0.46,1128
Seraphine,,Gnar,-0.86,259
Seraphine,,Aurora,0.77,528
Seraphine,,Tryndamere,-1.81,330
Seraphine,,Akshan,-0.34,472
Seraphine,,Illaoi,-0.22,594
Seraphine,,Azir,-5.01,258
Seraphine,,Mordekaiser,1.53,1278
Seraphine,,K'Sante,1.60,535
Seraphine,,Cassiopeia,3.30,481
Seraphine,,Garen,-0.26,745
Seraphine,,Yone,-1.07,1365
Seraphine,,Gangplank,-3.22,325
Seraphine,,Kindred,0.13,155
Seraphine,,Caitlyn,-0.66,1216
Seraphine,,Shyvana,2.36,126
Seraphine,,Lillia,7.36,289
Seraphine,,Vayne,2.40,504
Seraphine,,Smolder,0.01,339
Seraphine,,Tristana,0.06,568
Seraphine,,Vladimir,2.18,146
Seraphine,,Samira,-0.90,164
Seraphine,,Kalista,-0.39,149
Seraphine,,Irelia,1.57,181
Seraphine,,Lucian,1.17,249
Seraphine,,Yunara,-2.00,176
Seraphine,,Jinx,2.26,579
Seraphine,,Sivir,1.60,127
Seraphine,,Aphelios,1.86,132
Seraphine,,Draven,4.28,135
Sett,,Zilean,-4.91,2069
Sett,,Syndra,-3.35,554
Sett,,Morgana,-5.73,1328
